Year,Month,Day,Wyld(mm),Runoff(mm),QDR(mm),RESQ(mm),PET(mm),ET(mm),SW(mm),Sed(t/ha),QN(kg/ha),QP(kg/ha),OrgN(kg/ha),OrgP(kg/ha),QDRN(kg/ha),QDRP(kg/ha),RSD(t/ha),SoilTmp(C)
2003,2,20,-999,27.14,-999,-999,-999,-999,-999,0.0179,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,21,-999,17.88,-999,-999,-999,-999,-999,0.0269,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,22,-999,3.91,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,23,-999,0.21,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,24,-999,0.08,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,25,-999,0.19,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,26,-999,1.36,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,27,-999,0.92,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,2,28,-999,0.31,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,1,-999,0.25,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,2,-999,0.25,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,3,-999,21.01,-999,-999,-999,-999,-999,0.0493,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,4,-999,1.21,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,5,-999,0.39,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,6,-999,0.58,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,7,-999,0.12,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,8,-999,0.1,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,9,-999,0.1,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,10,-999,0.08,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,11,-999,0.08,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,12,-999,0.1,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,13,-999,0.1,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,14,-999,0.04,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,15,-999,0.04,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,16,-999,0.02,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,17,-999,0.02,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,18,-999,0.16,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,19,-999,0.02,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,22,-999,0.02,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,23,-999,0.02,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,3,31,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,6,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,7,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,8,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,9,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,10,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,11,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,12,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,13,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,4,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,1,-999,0.43,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,2,-999,0.21,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,6,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,7,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,8,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,9,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,10,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,11,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,12,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,13,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,5,31,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,4,-999,0.06,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,5,-999,0.06,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,6,-999,0.1,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,7,-999,0.08,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,8,-999,0.51,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,9,-999,0.06,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,10,-999,0.04,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,11,-999,0.04,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,12,-999,0.08,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,13,-999,0.04,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,6,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,6,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,7,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,8,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,9,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,10,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,11,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,12,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,13,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,7,31,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,6,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,7,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,8,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,9,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,10,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,11,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,12,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,13,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,8,31,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,6,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,7,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,8,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,9,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,10,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,11,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,12,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,13,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,9,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,6,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,7,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,8,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,9,-999,18.23,-999,-999,-999,-999,-999,0.0471,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,10,-999,0.08,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,11,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,12,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,13,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,14,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,15,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,16,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,17,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,18,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,19,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,20,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,21,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,22,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,23,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,24,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,25,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,26,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,27,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,28,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,29,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,30,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,10,31,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,11,1,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,11,2,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,11,3,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,11,4,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
2003,11,5,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999
